person_id,id,name,character,role
88997,tm16479,I. Stanford Jolley,Station Master (uncredited),ACTOR
45687,tm16479,Sig Ruman,Landlord (uncredited),ACTOR
132394,tm16479,Grady Sutton,Mr. Herring (uncredited),ACTOR
71905,tm16479,Herb Vigran,Novello (uncredited),ACTOR
498631,tm16479,Robert Crosson,Albert (uncredited),ACTOR
14797,tm16479,Michael Curtiz,,DIRECTOR
173189,tm135083,Farid Shawqi,Abu Siri,ACTOR
530033,tm135083,Hind Rostom,Hanuma,ACTOR
173191,tm135083,Youssef Chahine,Qinawi,ACTOR
1321002,tm135083,Hassan el Baroudi,Madbouli,ACTOR
557165,tm135083,Abdel Aziz Khalil,Abu Gaber,ACTOR
557166,tm135083,Said Khalil,Jadallah,ACTOR
557167,tm135083,Abdel Ghani Nagdi,Sa'idi traveller,ACTOR
557168,tm135083,Loutfi El Hakim,,ACTOR
557169,tm135083,Abdel Hamid Bodaoha,Shawish Hassanein,ACTOR
557170,tm135083,F. El Demerdache,,ACTOR
557171,tm135083,Said El Araby,,ACTOR
538017,tm135083,Ahmed Abaza,Mansour,ACTOR
557172,tm135083,Hana Abdel Fattah,,ACTOR
557173,tm135083,Safia Sarwat,,ACTOR
557178,tm135083,Asaad Kellada,(as Assaad Kellada),ACTOR
555008,tm135083,Naima Wasfy,Hallawatim,ACTOR
1521416,tm135083,Sherine,,ACTOR
1521414,tm135083,Soheir,,ACTOR
1321149,tm135083,Esmat Mahmoud,,ACTOR
1521441,tm135083,Nawal Morsi,,ACTOR
1521413,tm135083,Gharib Moawad,,ACTOR
1521412,tm135083,Mohamed Mazhar,,ACTOR
1521534,tm135083,Galal Issa,,ACTOR
1521409,tm135083,Mahrous El Garhi,,ACTOR
1521506,tm135083,Ahmed El Tantawi,,ACTOR
1521407,tm135083,S. Abdel Aziz,,ACTOR
225932,tm135083,Nadia Lotfi,,ACTOR
2342528,tm135083,Safia Tharwat,Halawethom,ACTOR
173191,tm135083,Youssef Chahine,,DIRECTOR
1256646,tm14491,Jack Doroshow,Flawless Sabrina,ACTOR
1161204,tm14491,Bernard Giquel,Interviewer,ACTOR
543719,tm14491,Mario Montez,Self - Singer,ACTOR
540350,tm14491,Crystal LaBeija,Self - Competitor,ACTOR
1161195,tm14491,Rachel Harlow,Self - Competitor,ACTOR
20913,tm14491,Andy Warhol,Self - Jury Member,ACTOR
223669,tm14491,Edie Sedgwick,Self - Jury Member,ACTOR
535822,tm14491,Jim Dine,Self - Jury Member,ACTOR
35238,tm14491,Bruce Jay Friedman,Self - Jury Member,ACTOR
556507,tm14491,Larry Rivers,Self - Jury Member,ACTOR
14037,tm14491,Terry Southern,Self - Jury Member,ACTOR
539207,tm14491,Jerry Leiber,Self - Jury Member,ACTOR
509010,tm14491,Jackie Curtis,Self,ACTOR
406724,tm14491,Pepper LaBeija,Self,ACTOR
480534,tm14491,Dorian Corey,Self,ACTOR
1161200,tm14491,Jill Krementz,Self,ACTOR
343532,tm14491,Mary Ellen Mark,Self,ACTOR
16387,tm14491,George Plimpton,Self,ACTOR
244219,tm14491,Frank Simon,,DIRECTOR
218173,tm89386,Gert Westphal,Narrator (voice),ACTOR
2069,tm89386,Adolf Hitler,Self (archive footage),ACTOR
41187,tm89386,Joachim Fest,,DIRECTOR
15595,tm156453,Jane Fonda,Herself,ACTOR
1765,tm156453,Donald Sutherland,Himself,ACTOR
529469,tm156453,Pamela Donegan,Herself,ACTOR
529467,tm156453,Len Chandler,Himself,ACTOR
37864,tm156453,Michael Alaimo,Himself,ACTOR
208243,tm156453,Holly Near,Herself,ACTOR
70582,tm156453,Paul Mooney,Himself,ACTOR
488851,tm156453,Rita Martinson,Herself,ACTOR
32267,tm156453,Peter Boyle,Himself,ACTOR
473965,tm156453,Steve Jaffe,Himself,ACTOR
529468,tm156453,Francine Parker,,DIRECTOR
553375,tm27298,Ahmad Mazhar,Saladin,ACTOR
225932,tm27298,Nadia Lotfi,Louisa de Lusignan,ACTOR
215296,tm27298,Salah Zulfikar,Issa (The Swimmer),ACTOR
558944,tm27298,Leila Fawzi,"Virginia, Princess of Kerak",ACTOR
520600,tm27298,Hamdy Gheith,King Richard,ACTOR
381250,tm27298,Laila Taher,Queen Berengaria,ACTOR
471620,tm27298,Omar El-Hariri,King Philip of France,ACTOR
152472,tm27298,Husain Reyadh,,ACTOR
530826,tm27298,Mahmoud el-Meliguy,"Conrad, Marquis of Montferrat",ACTOR
576037,tm27298,Zaki Toleimat,Duke Arthur,ACTOR
498370,tm27298,Tewfik El Dekn,Prince of Akka,ACTOR
899933,tm27298,Mohamed Hamdy,,ACTOR
1533795,tm27298,Mohamed Sultan,,ACTOR
1533801,tm27298,Mohamed Abdel Gawad,,ACTOR
1533807,tm27298,Sami Loutfi,,ACTOR
2172269,tm27298,Ibrahim Emara,,ACTOR
546021,tm27298,Ahmed Louxor,,ACTOR
500657,tm27298,Salah Nazmi,,ACTOR
173191,tm27298,Youssef Chahine,,DIRECTOR
173252,tm356209,Shammi Kapoor,Shyam,ACTOR
150319,tm356209,Padmini,Lata,ACTOR
550685,tm356209,Maria Menado,Maria,ACTOR
132270,tm356209,Shashikala,Shobha,ACTOR
222315,tm356209,Agha,Cha Choo,ACTOR
222342,tm356209,Shakti Samanta,,DIRECTOR
15793,tm204541,Omar Sharif,Ragab,ACTOR
225931,tm204541,Faten Hamamah,Hamedah,ACTOR
225933,tm204541,Ahmed Ramzy,Mamdouh,ACTOR
498370,tm204541,Tewfik El Dekn,Ezzat,ACTOR
560735,tm204541,Ferdoos Mohammed,Ragab's Mother,ACTOR
152472,tm204541,Husain Reyadh,Mamdouh's father,ACTOR
173191,tm204541,Youssef Chahine,,DIRECTOR
173189,tm14350,Farid Shawqi,Mohsen's Father,ACTOR
530826,tm14350,Mahmoud el-Meliguy,Qadry,ACTOR
216804,tm14350,Ezzat El Alaili,Shaker,ACTOR
538123,tm14350,Youssef Wahby,Souril,ACTOR
537218,tm14350,Yehia Chahine,,ACTOR
558944,tm14350,Leila Fawzi,,ACTOR
745894,tm14350,Akela Kateb,,ACTOR
1326853,tm14350,Zeinab Sedky,,ACTOR
493971,tm14350,Ahmad Abdel Waress,,ACTOR
479007,tm14350,Abdel Aziz Makhyoun,,ACTOR
745892,tm14350,Ahmed Mehrez,,ACTOR
540702,tm14350,Abdel Warith Assir,The Sheikh,ACTOR
745900,tm14350,Aida Kamel,,ACTOR
745891,tm14350,Oussaida Abbass,,ACTOR
536986,tm14350,Zouzou Hamdy El-Hakim,,ACTOR
745890,tm14350,Abdel Salam Mohamed,,ACTOR
745889,tm14350,Halima El Soghayar,,ACTOR
745888,tm14350,Samira Mohamed,,ACTOR
745887,tm14350,Abou Hachich,,ACTOR
745886,tm14350,Gamil El Traboulsi,,ACTOR
223449,tm14350,Ahmad Zaki,Ibrahim,ACTOR
323651,tm14350,Ahmad Bedir,,ACTOR
530275,tm14350,Naglaa Fathy,,ACTOR
452580,tm14350,Abdalla Mahmoud,Mohsen,ACTOR
1113158,tm14350,Mohsena Tawfik,Yehya's Mother,ACTOR
740561,tm14350,Seif Abdelrahman,,ACTOR
173191,tm14350,Youssef Chahine,,DIRECTOR
564029,tm102287,Negma Ibrahim,Raya,ACTOR
536986,tm102287,Zouzou Hamdy El-Hakim,Sekina,ACTOR
173189,tm102287,Farid Shawqi,,ACTOR
562894,tm102287,Anwar Wagdi,,ACTOR
225934,tm102287,Shukri Sarhan,,ACTOR
528719,tm102287,Samira Ahmed,,ACTOR
553401,tm102287,Berlanty Abdel Hamid,,ACTOR
1320827,tm102287,Motawea Oweis,,ACTOR
1330827,tm102287,Malak Elgamal,,ACTOR
1321780,tm102287,Saeed Khalil,,ACTOR
568098,tm102287,Reyad El Kasabgy,,ACTOR
216805,tm102287,Salah Abu Seif,,DIRECTOR
223449,tm76557,Ahmad Zaki,Kamal,ACTOR
223448,tm76557,Saeed Saleh,Sultan,ACTOR
223450,tm76557,Younes Shalaby,Atef,ACTOR
198741,tm76557,Hassan Mostafa,Ramadan Al-Sokary,ACTOR
513684,tm76557,Nadia Shukry,Sahar,ACTOR
1410282,tm76557,Karima Mokhtar,,ACTOR
2317355,tm76557,Gumball Williams,Jesco,ACTOR
752913,tm76557,Samir Al Asfory,,DIRECTOR
222541,tm71909,Vyjayanthimala,Amrapali,ACTOR
64407,tm71909,Sunil Dutt,Magadh Samrat Ajaatha Shatru,ACTOR
173253,tm71909,Prem Nath,Senpati Veer of Magadh,ACTOR
534654,tm71909,Bipin Gupta,Vaishali's Samrat,ACTOR
511559,tm71909,Gajanan Jagirdar,Kulpati Mahanam,ACTOR
434348,tm71909,K.N. Singh,Balbadra SIngh,ACTOR
509943,tm71909,Ruby Myers,Vaishali's Empress,ACTOR
139643,tm71909,Narendra Nath,Gautama Buddha,ACTOR
564274,tm71909,Baburao Pendharkar,In the song Neel Gagan Ki,ACTOR
519826,tm71909,Mridula Rani,Raj Mata (Ajaat Shatru's Mother),ACTOR
144388,tm71909,Lekh Tandon,,DIRECTOR
6958,tm94651,Amitabh Bachchan,Vijay Varma,ACTOR
104308,tm94651,Shatrughan Sinha,Ravi Kapoor,ACTOR
105220,tm94651,Zeenat Aman,Sheetal Sahni,ACTOR
57763,tm94651,Prem Chopra,Mr. Daaga,ACTOR
63303,tm94651,Amrish Puri,Balwant Singh,ACTOR
105226,tm94651,Helen,Sylvia,ACTOR
105221,tm94651,Pran,Tony,ACTOR
511559,tm94651,Gajanan Jagirdar,High School Principal,ACTOR
511558,tm94651,Sajjan,Ramnik Lal Tiwari,ACTOR
68725,tm94651,Iftekhar,Prosecuting Lawyer,ACTOR
434348,tm94651,K.N. Singh,Judge,ACTOR
568116,tm94651,Trilok Kapoor,,ACTOR
511561,tm94651,Abhimanyu Sharma,,ACTOR
299653,tm94651,Goga Kapoor,,ACTOR
105228,tm94651,Mac Mohan,,ACTOR
104310,tm94651,Paintal,,ACTOR
509316,tm94651,Jagdish Raj,,ACTOR
509943,tm94651,Ruby Myers,,ACTOR
199763,tm94651,Yunus Parvez,,ACTOR
216331,tm94651,Raj Khosla,,DIRECTOR
225931,tm19608,Faten Hamamah,Amal,ACTOR
15793,tm19608,Omar Sharif,Ahmed,ACTOR
219842,tm19608,Zaki Rostom,Taher Pasha,ACTOR
173189,tm19608,Farid Shawqi,Reyadh,ACTOR
540702,tm19608,Abdel Warith Assir,Sabir,ACTOR
493971,tm19608,Ahmad Abdel Waress,,ACTOR
520600,tm19608,Hamdy Gheith,Selim,ACTOR
562959,tm19608,Abdel Ghani Kamar,Hassan,ACTOR
988354,tm19608,Zaki Ibrahim,(Lawyer),ACTOR
173191,tm19608,Youssef Chahine,,DIRECTOR
11472,ts45948,Graham Chapman,Various Characters,ACTOR
1549,ts45948,John Cleese,Various Characters,ACTOR
11474,ts45948,Eric Idle,Various Characters,ACTOR
11475,ts45948,Terry Jones,Various Characters,ACTOR
11476,ts45948,Michael Palin,Various Characters,ACTOR
16383,ts45948,Ian MacNaughton,,DIRECTOR
530826,tm90896,Mahmoud el-Meliguy,Madbouli,ACTOR
557940,tm90896,Hoda Soltan,,ACTOR
225934,tm90896,Shukri Sarhan,Tolba,ACTOR
534050,tm90896,Soheir El-Morshidy,Fatma,ACTOR
391527,tm90896,Hesham Selim,Ibrahim,ACTOR
744938,tm90896,Majida El Roumi,Tafida,ACTOR
676484,tm90896,Ali El Sherif,,ACTOR
1095845,tm90896,Rajaa Hussain,,ACTOR
524174,tm90896,Sid Ali Kouiret,,ACTOR
744936,tm90896,Ali Mahrez,,ACTOR
323651,tm90896,Ahmad Bedir,,ACTOR
173191,tm90896,Youssef Chahine,,DIRECTOR
173252,tm75975,Shammi Kapoor,Prince Shamsher Singh,ACTOR
222541,tm75975,Vyjayanthimala,Princess Amrita,ACTOR
68721,tm75975,Rajendra Nath,Vilayatiram,ACTOR
105226,tm75975,Helen,Sophia,ACTOR
434351,tm75975,Parveen Choudhary,Ratna,ACTOR
216443,tm75975,Ajit Khan,,ACTOR
524312,tm75975,D.K. Sapru,,ACTOR
503473,tm75975,Leela Mishra,,ACTOR
509942,tm75975,David Abraham Cheulkar,,ACTOR
66223,tm75975,Asit Sen,,ACTOR
545057,tm75975,Rashid Khan,,ACTOR
68723,tm75975,Sunder,,ACTOR
128207,tm75975,Sudhir,,ACTOR
515741,tm75975,Leela Chitnis,Mrs. Shanti Singh,ACTOR
144388,tm75975,Lekh Tandon,,DIRECTOR
414437,tm97793,Fouad El-Mohandes,Doctor Raefat,ACTOR
511223,tm97793,Sanaa Younes,Fawziya,ACTOR
452581,tm97793,Sherihan,Sousou,ACTOR
511225,tm97793,Ijlal Zaki,Nadya,ACTOR
511226,tm97793,Mohamad Abou El-Hassan,Hanafy,ACTOR
139800,tm97793,Ahmed Rateb,Sameh,ACTOR
509528,tm97793,Zakariya Mowafi,Karem,ACTOR
186965,tm97793,Ali Ragab,,ACTOR
511229,tm97793,Mohsen Mohy Eldin,Mohssen,ACTOR
471625,tm97793,Badr Noufal,Mr. Fath El Bab,ACTOR
1285693,tm97793,Mohsen Mohie Eldein,Mohsen,ACTOR
414437,tm97793,Fouad El-Mohandes,,DIRECTOR
724969,tm85426,Adel Emam,سرحان عبدالبصير,ACTOR
471620,tm85426,Omar El-Hariri,المُقدم أحمد عبدالسلام,ACTOR
223454,tm85426,Nazim Sharawy,القاضي,ACTOR
331313,tm85426,Shawqy Shamekh,مخرج برنامج هيا بنا نلعب,ACTOR
521184,tm85426,Nahed Jabr,مديحة,ACTOR
189443,tm85426,Hala Fakher,,ACTOR
795386,tm85426,Badr Nofal,المحامي خليفة خلف الله,ACTOR
172514,tm85426,Said Tarabeek,قاسم وكيل النيابة,ACTOR
1320916,tm85426,Samir Wali Al-Din,الشاويش حسين,ACTOR
1528491,tm85426,Mohamed Fadel,,DIRECTOR
521185,tm85426,Hani Motawea,,DIRECTOR
724969,tm188894,Adel Emam,بهجت الأباصيري,ACTOR
223448,tm188894,Saeed Saleh,مرسي الزناتي,ACTOR
223449,tm188894,Ahmad Zaki,أحمد,ACTOR
223450,tm188894,Younes Shalaby,منصور عبدالمعطي,ACTOR
223451,tm188894,Hadi El Gayar,لطفي,ACTOR
223452,tm188894,Soheir El-Bably,عفت عبدالكريم,ACTOR
198741,tm188894,Hassan Mostafa,عبدالمعطي,ACTOR
223453,tm188894,Abdallah Farghaly,علام الملواني,ACTOR
223454,tm188894,Nazim Sharawy,الأباصيري بيه,ACTOR
223457,tm188894,جلال الشرقاوي,,DIRECTOR
223458,tm188894,عبدالله الشيخ,,DIRECTOR
223456,tm188894,Hossam El Din Mostafa,,DIRECTOR
173252,tm107372,Shammi Kapoor,Dhoop Chhaon,ACTOR
66215,tm107372,Sanjeev Kumar,Constable Ratan 'Sheru',ACTOR
105220,tm107372,Zeenat Aman,Nisha,ACTOR
524848,tm107372,Dev Kumar,Balram,ACTOR
524849,tm107372,Faryal,Lolita,ACTOR
173252,tm107372,Shammi Kapoor,,DIRECTOR
216804,tm200475,Ezzat El Alaili,,ACTOR
592619,tm200475,Mireille Maalouf,,ACTOR
339953,tm200475,Joseph Bou Nassar,,ACTOR
943833,tm200475,Philippe Akiki,,ACTOR
943835,tm200475,Ahmed Al Zain,,ACTOR
479396,tm200475,Maroun Bagdadi,,DIRECTOR
479396,tm259855,Maroun Bagdadi,,DIRECTOR
479396,tm259684,Maroun Bagdadi,,DIRECTOR
64409,tm344089,Raaj Kumar,,ACTOR
134657,tm344089,Hema Malini,,ACTOR
64567,tm344089,Rakhee Gulzar,,ACTOR
150754,tm344089,Vinod Mehra,,ACTOR
104310,tm344089,Paintal,,ACTOR
66223,tm344089,Asit Sen,,ACTOR
222318,tm344089,Dulari,,ACTOR
503473,tm344089,Leela Mishra,,ACTOR
772100,tm344089,Sadhana Khote,,ACTOR
105223,tm344089,Satyendra Kapoor,,ACTOR
524312,tm344089,D.K. Sapru,,ACTOR
460070,tm344089,Padma Khanna,,ACTOR
218950,tm358653,Mala Sinha,Chabeli,ACTOR
173252,tm358653,Shammi Kapoor,Ramu,ACTOR
64409,tm358653,Raaj Kumar,Kalu,ACTOR
515741,tm358653,Leela Chitnis,Ramu's Mother,ACTOR
64411,tm358653,Kumkum,Kammo,ACTOR
434350,tm358653,Dhumal,Bhulo,ACTOR
216444,tm358653,Tun Tun,,ACTOR
64529,tm358653,Asrani,,ACTOR
1945610,tm358653,Suresh,,ACTOR
63665,tm100027,Dharmendra,Ali Baba,ACTOR
134657,tm100027,Hema Malini,Morjina,ACTOR
105220,tm100027,Zeenat Aman,Fatima,ACTOR
57763,tm100027,Prem Chopra,Shamsher,ACTOR
514364,tm100027,Zakir Mukhamedzhanov,,ACTOR
223525,tm100027,Sofiko Chiaureli,,ACTOR
221086,tm100027,Yelena Sanayeva,,ACTOR
358575,tm100027,Frunzik Mkrtchyan,,ACTOR
219025,tm100027,Maya-Gozel Aimedova,episode (uncredited),ACTOR
434193,tm100027,Umesh Mehra,,DIRECTOR
514365,tm100027,Latif Faiziyev,,DIRECTOR
173252,tm10204,Shammi Kapoor,Professor Pritam Khanna,ACTOR
298411,tm10204,Kalpana Mohan,Neena Verma,ACTOR
66224,tm10204,Lalita Pawar,Sita Devi Verma,ACTOR
434351,tm10204,Parveen Choudhary,,ACTOR
216444,tm10204,Tun Tun,,ACTOR
68725,tm10204,Iftekhar,,ACTOR
529417,tm10204,Pratima Devi,,ACTOR
144388,tm10204,Lekh Tandon,,DIRECTOR
522301,tm403346,A. Salaam,,DIRECTOR
518321,tm16812,Uttam Kumar,,ACTOR
522302,tm16812,Sulakshana Pandit,,ACTOR
132302,tm16812,Utpal Dutt,,ACTOR
906104,tm16812,Alo Sarkar,,DIRECTOR
867952,tm336403,Mahendra Sandhu,,ACTOR
20201,tm336403,Danny Denzongpa,,ACTOR
69039,tm336403,Jagdeep,,ACTOR
524849,tm336403,Faryal,,ACTOR
460070,tm336403,Padma Khanna,,ACTOR
66223,tm336403,Asit Sen,Julie's father,ACTOR
618228,tm336403,Karan Dewan,,ACTOR
222315,tm336403,Agha,,ACTOR
497329,tm336403,Murad,,ACTOR
727227,tm336403,Sabina,,ACTOR
549933,tm336403,Mohammed Hussain,,DIRECTOR
3535,tm119776,Tom Cruise,Lt. Pete 'Maverick' Mitchell,ACTOR
30817,tm119776,Kelly McGillis,Charlotte 'Charlie' Blackwood,ACTOR
12017,tm119776,Val Kilmer,Lt. Tom 'Iceman' Kazanski,ACTOR
12021,tm119776,Anthony Edwards,Lt. Nick 'Goose' Bradshaw,ACTOR
14659,tm119776,Tom Skerritt,Cdr. Mike 'Viper' Metcalf,ACTOR
11225,tm119776,Michael Ironside,Lt. Cdr. Heatherly 'Jester',ACTOR
11098,tm119776,John Stockwell,Cougar,ACTOR
38473,tm119776,Barry Tubb,Wolfman,ACTOR
50852,tm119776,Rick Rossovich,Slider,ACTOR
2967,tm119776,Tim Robbins,Merlin,ACTOR
20759,tm119776,Meg Ryan,Carole Bradshaw,ACTOR
30881,tm119776,Whip Hubley,Hollywood,ACTOR
11548,tm119776,Adrian Pasdar,Chipper,ACTOR
8312,tm119776,James Tolkan,Stinger,ACTOR
4355,tm119776,Clarence Gilyard Jr.,Evan Gough 'Sundown',ACTOR
571254,tm119776,Randall Brady,Lieutenant Davis,ACTOR
51314,tm119776,Duke Stroud,Air Boss Johnson,ACTOR
1287819,tm119776,Ron Clark,Inquiry Commander,ACTOR
6948,tm119776,Frank Pesce,Bartender,ACTOR
1918544,tm119776,Pete Pettigrew,Perry Siedenthal,ACTOR
1918392,tm119776,Troy Hunter,Radio Operator,ACTOR
1918142,tm119776,T.J. Cassidy,T.J. Cassidy,ACTOR
5005,tm119776,Tony Scott,,DIRECTOR
32954,ts20681,Jerry Seinfeld,Jerry Seinfeld,ACTOR
12464,ts20681,Jason Alexander,George Costanza,ACTOR
43320,ts20681,Michael Richards,Cosmo Kramer,ACTOR
12018,ts20681,Julia Louis-Dreyfus,Elaine Benes,ACTOR
7522,tm111075,Wil Wheaton,Gordie Lachance,ACTOR
6837,tm111075,River Phoenix,Chris Chambers,ACTOR
16808,tm111075,Corey Feldman,Teddy Duchamp,ACTOR
913,tm111075,Jerry O'Connell,Vern Tessio,ACTOR
14887,tm111075,Kiefer Sutherland,Ace Merrill,ACTOR
8314,tm111075,Casey Siemaszko,Billy Tessio,ACTOR
61054,tm111075,Gary Riley,Charlie Hogan,ACTOR
6846,tm111075,Bradley Gregg,Eyeball Chambers,ACTOR
478245,tm111075,Jason Oliver,Vince Desjardins,ACTOR
32782,tm111075,Marshall Bell,Mr. Lachance,ACTOR
7252,tm111075,Frances Lee McCain,Mrs. Lachance,ACTOR
38142,tm111075,Bruce Kirby,Mr. Quidacioluo,ACTOR
45745,tm111075,William Bronder,Milo Pressman,ACTOR
2036,tm111075,Scott Beach,Mayor Grundy,ACTOR
4021,tm111075,Richard Dreyfuss,The Writer,ACTOR
12474,tm111075,John Cusack,Denny Lachance,ACTOR
819150,tm111075,Madeleine Swift,Waitress,ACTOR
819148,tm111075,Popeye,Chopper,ACTOR
819151,tm111075,Geanette Bobst,Mayor's Wife,ACTOR
435231,tm111075,Art Burke,Principal Wiggins,ACTOR
819152,tm111075,Matt Williams,Bob Cormier,ACTOR
819153,tm111075,Andy Lindberg,Lardass Hogan,ACTOR
28823,tm111075,Dick Durock,Bill Travis,ACTOR
841663,tm111075,O.B. Babbs,Lardass Heckler #1,ACTOR
819082,tm111075,Charlie Owens,Lardass Heckler #2,ACTOR
819083,tm111075,Kenneth Hodges,Donelley Twin,ACTOR
819084,tm111075,John Hodges,Donelley Twin,ACTOR
819085,tm111075,Susan Thorpe,Fat Lady,ACTOR
717381,tm111075,Korey Scott Pollard,Moke,ACTOR
819088,tm111075,Rick Elliott,Jack Mudgett,ACTOR
819086,tm111075,Kent W. Luttrell,Ray Brower,ACTOR
467202,tm111075,Chance Quinn,Gordon's Son,ACTOR
233903,tm111075,Jason Naylor,Gordon's Son's Friend,ACTOR
224,tm111075,Rob Reiner,,DIRECTOR
3748,tm180542,Robert De Niro,David 'Noodles' Aaronson,ACTOR
12171,tm180542,James Woods,Maximilian 'Max' Bercovicz,ACTOR
6756,tm180542,Elizabeth McGovern,Deborah Gelly,ACTOR
9438,tm180542,Joe Pesci,Frankie Monaldi,ACTOR
68563,tm180542,Tuesday Weld,Carol,ACTOR
7749,tm180542,Burt Young,Joe,ACTOR
16204,tm180542,Treat Williams,James Conway O'Donnell,ACTOR
28073,tm180542,Danny Aiello,Police Chief Vincent Aiello,ACTOR
14853,tm180542,Richard Bright,Chicken Joe,ACTOR
80999,tm180542,James Hayden,Patrick 'Patsy' Goldberg,ACTOR
24555,tm180542,William Forsythe,Philip 'Cockeye' Stein,ACTOR
30008,tm180542,Darlanne Fluegel,Eve,ACTOR
81000,tm180542,Larry Rapp,'Fat' Moe Gelly,ACTOR
27089,tm180542,Olga Karlatos,Woman in the Puppet Theatre,ACTOR
81005,tm180542,Frank Gio,Beefy,ACTOR
1575,tm180542,Jennifer Connelly,Young Deborah,ACTOR
81001,tm180542,Scott Schutzman Tiler,Young Noodles,ACTOR
60657,tm180542,Rusty Jacobs,Young Max / David Bailey,ACTOR
22241,tm180542,Brian Bloom,Young Patsy,ACTOR
81004,tm180542,Mike Monetti,Young 'Fat' Moe Gelly,ACTOR
81002,tm180542,Adrian Curran,Young Cockeye,ACTOR
712557,tm180542,Julie Cohen,Young Peggy,ACTOR
81003,tm180542,Noah Moazezi,Dominic,ACTOR
5750,tm180542,James Russo,Bugsy,ACTOR
9470,tm180542,Clem Caserta,Al Capuano,ACTOR
81007,tm180542,Frank Sisto,Fred Capuano,ACTOR
30012,tm180542,Jerry Strivelli,Johnny Capuano,ACTOR
81008,tm180542,Mike Gendel,Irving Gold,ACTOR
81009,tm180542,Sandra Solberg,Friend of Young Deborah,ACTOR
81006,tm180542,Margherita Pace,Young Deborah (Double),ACTOR
5684,tm180542,Paul Herman,Monkey,ACTOR
111590,tm180542,Bruno Iannone,Thug,ACTOR
61606,tm180542,Bruno Bilotta,Chinese Theater Spectator (uncredited),ACTOR
29073,tm180542,Ray Dittrich,Trigger,ACTOR
11550,tm180542,Richard Foronjy,Officer Whitey,ACTOR
20581,tm180542,Mario Brega,Mandy,ACTOR
752070,tm180542,Angelo Florio,Willie the Ape,ACTOR
5940,tm180542,Marcia Jean Kurtz,Max's Mother,ACTOR
821438,tm180542,Gerard Murphy,Crowning,ACTOR
112286,tm180542,Dutch Miller,Van Linden,ACTOR
17817,tm180542,Robert Harper,Sharkey,ACTOR
302112,tm180542,Amy Ryder,Peggy,ACTOR
476911,tm180542,Karen Shallo,Mrs. Aiello,ACTOR
1341561,tm180542,Frankie Caserta,Bugsy's Gang,ACTOR
1341749,tm180542,Joey Marzella,Bugsy's Gang,ACTOR
298686,tm180542,Marvin Scott,Interviewer,ACTOR
1341620,tm180542,Ann Neville,Girl in Coffin,ACTOR
551078,tm180542,Joey Faye,Adorable Old Man,ACTOR
1341629,tm180542,Linda Ipanema,Nurse Thompson,ACTOR
116852,tm180542,Tandy Cronyn,Reporter 1,ACTOR
469888,tm180542,Richard Zobel,Reporter 2,ACTOR
17146,tm180542,Baxter Harris,Reporter 3,ACTOR
1594,tm180542,Arnon Milchan,Chauffeur,ACTOR
1341752,tm180542,Marty Licata,Cemetery Caretaker,ACTOR
6642,tm180542,Estelle Harris,Peggy's Mother,ACTOR
1341618,tm180542,Gerritt Debeer,Drunk,ACTOR
1030723,tm180542,Alexander Godfrey,Newstand Man,ACTOR
1419294,tm180542,Cliff Cudney,Mounted Policeman,ACTOR
1341539,tm180542,Paul Farentino,2nd Mounted Policeman,ACTOR
924004,tm180542,Bruce Bahrenburg,Sgt. P. Halloran,ACTOR
1341479,tm180542,Mort Freeman,Street Singer,ACTOR
1341416,tm180542,Massimo Liti,Young Macrò,ACTOR
1341637,tm180542,Jay Zeely,Foreman,ACTOR
47416,tm180542,Salvatore Billa,One of Beefy's Thugs (uncredited),ACTOR
1341643,tm180542,Greg Anthony,Bar Room Patron (uncredited),ACTOR
94114,tm180542,Scott Coffey,Bugsy's Gang (uncredited),ACTOR
1341529,tm180542,Matteo Cafiso,Boy in Park (uncredited),ACTOR
1341460,tm180542,Nunzio Giuliani,Speakeasy Drum Player (uncredited),ACTOR
1341491,tm180542,Nelson Camp,Newspaper Salesman (uncredited),ACTOR
1341417,tm180542,Dario Iori,Speakeasy Banjo Player (uncredited),ACTOR
1341484,tm180542,Ole Jorgensen,Speakeasy Percussionist (uncredited),ACTOR
434738,tm180542,Francesca Leone,David Bailey's Girlfriend (uncredited),ACTOR
1341412,tm180542,Chuck Low,Deborah Gelly's Father (uncredited),ACTOR
469679,tm180542,Ron Nummi,Waiter (uncredited),ACTOR
